account_id,customer_id,branch_id,account_type,balance,open_date,status
4814,42158,70,Savings,39807.26,2025-02-16,Active
16512,50155,137,Savings,122423.82,2025-02-16,Active
21535,34858,69,Savings,10982.99,2025-02-16,Active
24340,6894,62,Savings,314624.7,2025-02-16,Active
29264,16239,57,Savings,88423.25,2025-02-16,Active
29865,32467,111,Savings,8666.77,2025-02-16,Active
37407,45530,85,Salary,31371.25,2025-02-16,Active
57145,30087,98,Savings,3990.07,2025-02-16,Active
67549,55299,132,Fixed Deposit,19034.83,2025-02-16,Dormant
73871,46969,106,Salary,61038.61,2025-02-16,Active
13463,58245,48,Savings,72131.57,2025-02-17,Active
26834,27821,146,Fixed Deposit,16414.27,2025-02-17,Active
38866,35257,120,Current,48185.68,2025-02-17,Dormant
44236,54423,9,Savings,8722.95,2025-02-17,Active
49581,23104,22,Salary,133437.91,2025-02-17,Active
56499,32208,15,Savings,12884.72,2025-02-17,Active
59466,39295,16,Savings,66402.86,2025-02-17,Active
66349,38013,131,Current,10310.62,2025-02-17,Active
68362,52819,55,Savings,91869.45,2025-02-17,Active
6006,13813,55,Savings,56092.33,2025-02-18,Dormant
7981,12578,72,Salary,22805.64,2025-02-18,Active
25848,2733,4,Salary,897.15,2025-02-18,Active
36504,13790,124,Savings,73727.47,2025-02-18,Closed
56998,28036,93,Current,5928.55,2025-02-18,Active
66996,35492,16,NRI,42709.56,2025-02-18,Active
77885,29975,123,Savings,23614.81,2025-02-18,Dormant
83397,20348,129,Savings,27634.92,2025-02-18,Dormant
15004,14707,109,Savings,76599.91,2025-02-19,Active
21170,38222,95,Current,12833.8,2025-02-19,Dormant
36871,14403,85,Current,92473.28,2025-02-19,Active
44239,58365,132,Savings,10636.72,2025-02-19,Active
45364,30721,41,Savings,27926.1,2025-02-19,Active
57565,26948,8,Savings,29861.67,2025-02-19,Active
58226,57607,74,Savings,151026.78,2025-02-19,Active
64481,52963,74,Fixed Deposit,12668.22,2025-02-19,Active
67338,56210,106,Savings,107710.73,2025-02-19,Active
77804,43471,84,Savings,31625.27,2025-02-19,Dormant
78806,19122,66,Current,70711.47,2025-02-19,Active
82540,26462,150,Savings,86816.01,2025-02-19,Active
82657,23998,89,Current,120676.42,2025-02-19,Active
463,20784,148,Savings,38943.08,2025-02-20,Dormant
918,45279,137,Savings,39856.28,2025-02-20,Active
12377,53487,46,Savings,24042.14,2025-02-20,Dormant
14522,15144,10,Current,33387.68,2025-02-20,Active
21187,15668,133,Fixed Deposit,12388.44,2025-02-20,Active
24995,55878,43,Savings,67273.22,2025-02-20,Active
30335,31172,87,Savings,31260.09,2025-02-20,Active
64509,13550,34,Salary,54415.96,2025-02-20,Active
67288,34994,121,Salary,16647.48,2025-02-20,Active
68188,4978,28,Savings,52474.74,2025-02-20,Dormant
71266,57444,51,Fixed Deposit,20495.6,2025-02-20,Active
71819,38109,88,Salary,53927.19,2025-02-20,Active
80857,39870,97,Savings,66914.04,2025-02-20,Dormant
9238,24588,16,Savings,10891.72,2025-02-21,Active
27748,53278,44,Savings,57263.62,2025-02-21,Active
29350,40981,135,Savings,5769.68,2025-02-21,Dormant
47350,49387,90,Current,68224.34,2025-02-21,Active
51360,11610,74,Current,38037.68,2025-02-21,Active
57467,44615,142,Savings,51612.98,2025-02-21,Active
68097,18890,1,Savings,43277.81,2025-02-21,Active
78392,15110,88,Savings,77223.81,2025-02-21,Closed
86761,16305,26,Savings,2276.56,2025-02-21,Active
94856,54985,149,Fixed Deposit,187977.66,2025-02-21,Active
2298,51260,65,Savings,54505.7,2025-02-22,Active
12001,34900,55,NRI,22584.56,2025-02-22,Active
18512,3386,91,Salary,16838.24,2025-02-22,Active
24359,6519,109,Current,48045.54,2025-02-22,Active
40022,26503,50,Salary,19087.29,2025-02-22,Active
40362,44549,97,Savings,54445.31,2025-02-22,Active
40810,47015,71,Current,94774.72,2025-02-22,Active
47017,55032,73,Current,152513.42,2025-02-22,Active
58220,1597,2,Savings,86661.75,2025-02-22,Active
69959,46534,120,Savings,125634.54,2025-02-22,Active
72891,20847,135,Savings,2687.41,2025-02-22,Active
74010,45263,95,Salary,15995.39,2025-02-22,Active
82609,39279,109,Salary,25339.1,2025-02-22,Active
85917,10846,118,Savings,27858.04,2025-02-22,Active
504,20700,86,Savings,6676.49,2025-02-23,Active
856,22182,88,Savings,8784.15,2025-02-23,Active
10146,29696,148,Fixed Deposit,147856.93,2025-02-23,Active
30932,50112,48,Savings,19629.89,2025-02-23,Active
40026,38319,89,Savings,6527.49,2025-02-23,Active
58023,24005,44,Savings,35304.63,2025-02-23,Active
69151,46660,140,Salary,36835.9,2025-02-23,Dormant
94410,15132,124,Salary,26495.12,2025-02-23,Active
872,656,132,Fixed Deposit,7356.19,2025-02-24,Active
16581,42519,61,Current,22723.65,2025-02-24,Active
39041,15154,65,Savings,85168.51,2025-02-24,Active
55153,9834,133,Savings,41260.99,2025-02-24,Active
57894,52040,96,Fixed Deposit,78694.25,2025-02-24,Active
66093,19611,78,Salary,178020.76,2025-02-24,Active
69305,22920,109,Savings,7552.08,2025-02-24,Active
71900,46993,76,NRI,27655.86,2025-02-24,Active
72349,20103,77,NRI,63692.66,2025-02-24,Active
94460,4958,92,Savings,69162.51,2025-02-24,Active
29073,25167,26,Fixed Deposit,3794.95,2025-02-25,Active
38791,30311,134,Savings,2887.76,2025-02-25,Active
53355,1177,13,Salary,74455.95,2025-02-25,Active
60095,31133,79,Current,204313.72,2025-02-25,Active
73696,27083,54,Salary,47040.26,2025-02-25,Active
76749,18008,14,Savings,8030.18,2025-02-25,Active
86236,14606,121,Savings,163944.17,2025-02-25,Active
89935,45763,57,Savings,6026.43,2025-02-25,Active
94876,13078,97,Salary,66163.01,2025-02-25,Active
7787,32141,100,Salary,50643.71,2025-02-26,Active
59166,13388,6,Savings,135296.33,2025-02-26,Active
61680,49723,14,Savings,234720.06,2025-02-26,Active
63198,22262,123,Savings,79822,2025-02-26,Active
75053,30844,77,Savings,41912.53,2025-02-26,Active
78750,759,80,Savings,3213.54,2025-02-26,Dormant
83481,38067,122,Savings,125643.77,2025-02-26,Active
87018,1655,80,Savings,7146.59,2025-02-26,Closed
88672,11884,24,Savings,61448.88,2025-02-26,Active
92665,2086,124,Fixed Deposit,23670.29,2025-02-26,Closed
94100,12535,68,Current,39883.86,2025-02-26,Active
7052,33695,31,Savings,10974.94,2025-02-27,Active
20016,11599,32,Current,18476.16,2025-02-27,Active
62442,24845,130,Savings,7657.37,2025-02-27,Active
79234,17041,49,NRI,33533.18,2025-02-27,Active
7066,12378,71,Savings,22793.07,2025-02-28,Active
8440,20991,79,Fixed Deposit,58736.47,2025-02-28,Active
9128,44188,144,Savings,160118.24,2025-02-28,Active
11646,18985,2,Savings,36985.18,2025-02-28,Active
14706,47436,19,NRI,2079.11,2025-02-28,Active
15966,31629,109,Salary,10119.06,2025-02-28,Active
25067,42864,71,Savings,31450.31,2025-02-28,Active
25902,2983,34,Savings,113465.4,2025-02-28,Active
36743,23627,150,Current,4238.64,2025-02-28,Active
62020,15418,91,Current,25934.09,2025-02-28,Dormant
69527,50732,58,Savings,42143.46,2025-02-28,Active
90227,48062,60,Current,66854.47,2025-02-28,Active
9517,17111,65,Fixed Deposit,40474.1,2025-03-01,Active
21476,56064,60,Savings,8213.08,2025-03-01,Active
29805,37172,46,Savings,10450.74,2025-03-01,Active
43383,45706,25,Salary,56022.82,2025-03-01,Active
49409,48020,57,Current,8928.82,2025-03-01,Active
49547,9004,51,Current,8455.81,2025-03-01,Active
50844,13702,28,Salary,2178.94,2025-03-01,Active
52064,50406,63,Savings,34495.57,2025-03-01,Active
54539,13202,90,Savings,2087.71,2025-03-01,Closed
60228,21684,115,Savings,13557.46,2025-03-01,Active
65358,34183,53,NRI,125997.73,2025-03-01,Active
68509,10569,21,Savings,8786.74,2025-03-01,Active
88598,36227,6,Savings,30574.16,2025-03-01,Active
877,36266,148,Fixed Deposit,18726.68,2025-03-02,Active
3567,2193,104,Salary,69417.73,2025-03-02,Active
6244,19856,132,Current,44558.47,2025-03-02,Active
13506,34270,141,Savings,25147.5,2025-03-02,Active
14315,7771,42,NRI,179775.64,2025-03-02,Dormant
22122,39139,141,Salary,85720.84,2025-03-02,Active
23110,32040,10,Savings,62091.14,2025-03-02,Active
34299,3849,106,Current,78188.33,2025-03-02,Active
54455,13667,55,Savings,15024.8,2025-03-02,Active
56550,6693,150,NRI,2158.01,2025-03-02,Active
67023,6813,96,Savings,19379.7,2025-03-02,Active
74949,9273,91,Savings,7426.99,2025-03-02,Active
77646,58060,81,Savings,64560.9,2025-03-02,Active
82482,40870,136,Savings,5714.69,2025-03-02,Active
84513,9564,43,Salary,78081.48,2025-03-02,Active
86380,23990,144,Salary,111482.56,2025-03-02,Active
87075,20923,5,Savings,8018.16,2025-03-02,Active
9864,40140,6,Savings,34300.34,2025-03-03,Active
14017,57967,94,Current,31566.99,2025-03-03,Active
17941,53942,7,Current,58790.43,2025-03-03,Active
17992,31891,145,Savings,8235.42,2025-03-03,Active
25395,13521,40,NRI,278214.86,2025-03-03,Active
34946,44020,125,Savings,42924.66,2025-03-03,Active
67289,15974,109,Savings,52644.17,2025-03-03,Active
68531,42277,146,Savings,51595.32,2025-03-03,Active
76848,38543,2,Salary,42294.02,2025-03-03,Active
80783,9687,127,Savings,41353.86,2025-03-03,Active
15370,14047,89,Savings,91562.55,2025-03-04,Active
20555,5572,108,NRI,44534.41,2025-03-04,Active
21087,44260,82,Savings,11733.36,2025-03-04,Active
24297,45788,22,Savings,23359.06,2025-03-04,Closed
29056,26692,148,Savings,573.95,2025-03-04,Active
33029,33148,41,Fixed Deposit,119712.68,2025-03-04,Active
44924,28330,28,Savings,100124.88,2025-03-04,Active
46910,50660,92,NRI,71500.99,2025-03-04,Active
51002,59335,60,Savings,12502.4,2025-03-04,Active
74448,53872,97,Savings,2376.17,2025-03-04,Active
83446,42241,50,Savings,19539.27,2025-03-04,Active
88094,50646,106,Savings,7417.92,2025-03-04,Active
92220,8144,109,Current,189853.99,2025-03-04,Active
1271,41846,56,Fixed Deposit,3143.37,2025-03-05,Active
10908,9993,60,Fixed Deposit,6639.43,2025-03-05,Active
10941,24966,32,Salary,98466.8,2025-03-05,Active
13055,25668,63,Savings,4016.74,2025-03-05,Active
23710,44374,98,Current,6130.66,2025-03-05,Active
26886,25622,74,Current,2541.03,2025-03-05,Active
46118,37621,89,Current,73923.38,2025-03-05,Active
49451,31954,65,Current,3906.98,2025-03-05,Active
55220,34093,6,Savings,90551.43,2025-03-05,Dormant
61178,11557,19,Current,66525.19,2025-03-05,Dormant
63455,51539,103,Savings,25326.36,2025-03-05,Active
69563,26619,5,Savings,75261.64,2025-03-05,Active
84354,44776,145,Salary,18323.37,2025-03-05,Active
87621,29615,21,Savings,65174.77,2025-03-05,Active
91147,20312,95,Current,37559.01,2025-03-05,Active
3000,55106,11,NRI,183921.74,2025-03-06,Active
9335,51465,5,Savings,13167.63,2025-03-06,Active
10020,50569,16,Savings,132942.46,2025-03-06,Active
13793,39178,90,Savings,67935.53,2025-03-06,Dormant
20017,34332,76,Salary,399974.37,2025-03-06,Active
78061,33363,139,Savings,70085.44,2025-03-06,Active
88438,38725,83,Salary,26536.06,2025-03-06,Active
92213,34618,116,Fixed Deposit,26369.33,2025-03-06,Dormant
7074,40245,52,Salary,13132.9,2025-03-07,Active
15755,6594,88,Salary,31670.23,2025-03-07,Active
32352,39446,55,Savings,21472.08,2025-03-07,Active
32730,18325,17,Savings,46620.62,2025-03-07,Active
42084,46570,35,Fixed Deposit,2176.61,2025-03-07,Active
59797,14635,35,Savings,43198.16,2025-03-07,Active
64344,31913,112,Savings,37683.42,2025-03-07,Closed
65574,3961,132,Current,4829.03,2025-03-07,Active
69512,9082,127,Fixed Deposit,515.98,2025-03-07,Active
83105,17797,121,Savings,47295.66,2025-03-07,Active
16972,1968,4,Current,5407.58,2025-03-08,Active
44176,37598,72,Savings,14730.58,2025-03-08,Active
45356,20471,134,Fixed Deposit,67378.77,2025-03-08,Active
47059,24700,46,Fixed Deposit,54756.97,2025-03-08,Active
50904,5576,107,Salary,18134.19,2025-03-08,Active
53767,5950,80,Savings,71209.52,2025-03-08,Active
54762,32347,60,Savings,12728.13,2025-03-08,Active
58368,44745,112,Savings,158979.45,2025-03-08,Active
69933,50807,20,Savings,36694.09,2025-03-08,Active
74862,20810,99,Savings,27157.19,2025-03-08,Active
81598,44869,100,NRI,15070.56,2025-03-08,Active
91122,33600,71,Savings,11968.6,2025-03-08,Active
33727,27882,43,Salary,38113.81,2025-03-09,Active
35237,10005,57,Savings,167915.16,2025-03-09,Active
45639,36881,138,Current,55866.85,2025-03-09,Active
48596,50593,66,Savings,17379.56,2025-03-09,Active
53892,17582,119,Savings,88389.68,2025-03-09,Active
70991,21149,140,Current,8370.28,2025-03-09,Active
805,8145,4,Salary,11837.04,2025-03-10,Active
9402,42968,142,Savings,703.56,2025-03-10,Active
11578,8231,102,Current,20336.68,2025-03-10,Active
20258,37335,17,Fixed Deposit,26975,2025-03-10,Active
42140,26878,40,Savings,107112.12,2025-03-10,Closed
56311,46524,131,Savings,34055.05,2025-03-10,Active
64460,58282,51,Savings,729.73,2025-03-10,Active
65447,38810,35,Savings,58834,2025-03-10,Active
71275,7385,150,Fixed Deposit,24987.01,2025-03-10,Active
71802,36098,119,Savings,34901.31,2025-03-10,Active
73859,37381,17,Current,112431.82,2025-03-10,Active
80322,17074,97,Salary,42325.41,2025-03-10,Dormant
85609,20760,121,NRI,89675.34,2025-03-10,Dormant
86153,17625,17,Savings,55586.96,2025-03-10,Active
86294,46596,36,Savings,22804.34,2025-03-10,Active
90864,58999,17,Savings,26214.11,2025-03-10,Active
90929,32456,56,Savings,78654.56,2025-03-10,Active
91076,30340,91,Fixed Deposit,59772.75,2025-03-10,Active
2130,48173,49,Savings,20353.39,2025-03-11,Active
20194,47967,13,Savings,9079.2,2025-03-11,Active
24355,44761,139,Savings,5296.06,2025-03-11,Active
37757,49997,18,NRI,13052.17,2025-03-11,Active
48289,54269,139,Savings,12589.33,2025-03-11,Active
54592,17618,58,Savings,22992.27,2025-03-11,Active
79700,41438,150,Salary,11332.27,2025-03-11,Active
89970,17292,1,Savings,213114.98,2025-03-11,Active
6823,27638,59,Savings,30179.79,2025-03-12,Active
8035,8549,103,Current,1730.48,2025-03-12,Active
25198,27248,92,Current,27886.59,2025-03-12,Active
40585,56876,10,Current,109879.34,2025-03-12,Active
69969,8118,55,Savings,10335.48,2025-03-12,Active
73870,58247,130,Savings,27279.19,2025-03-12,Active
7505,11123,139,Current,43796.6,2025-03-13,Active
7750,22731,138,Savings,23681.89,2025-03-13,Active
11964,1573,132,Salary,109143.05,2025-03-13,Active
23319,41407,127,Salary,46855.05,2025-03-13,Active
32467,38602,115,Salary,33421.07,2025-03-13,Active
34200,37749,23,Savings,10678.87,2025-03-13,Active
41614,38548,135,NRI,30967.91,2025-03-13,Active
42457,58050,84,Savings,3607.33,2025-03-13,Active
46761,43212,126,Savings,38609.17,2025-03-13,Active
73109,36497,96,Salary,210569.44,2025-03-13,Active
81842,19134,120,Savings,17995.3,2025-03-13,Active
86180,42383,129,Savings,119318.85,2025-03-13,Active
4026,54248,83,Savings,1622.81,2025-03-14,Active
5515,52627,118,Savings,19898.96,2025-03-14,Active
8883,32333,2,Fixed Deposit,15242.62,2025-03-14,Active
9636,25213,45,Current,118026.56,2025-03-14,Active
16956,30616,102,Current,24308.43,2025-03-14,Dormant
46028,47010,85,Savings,40519.5,2025-03-14,Active
46862,32274,27,Salary,2761.16,2025-03-14,Active
52694,59260,114,Current,6198.71,2025-03-14,Active
56981,49409,72,Savings,42715.8,2025-03-14,Active
70236,46536,20,Savings,57858.19,2025-03-14,Dormant
74891,30685,89,NRI,72384.28,2025-03-14,Active
76615,56511,145,Savings,36081.78,2025-03-14,Active
77700,20880,146,Savings,9990.98,2025-03-14,Closed
86287,56371,27,Current,990.15,2025-03-14,Active
87402,38303,14,Savings,6424.64,2025-03-14,Active
9976,1302,136,Savings,28576.3,2025-03-15,Active
23625,54155,75,Fixed Deposit,57090.53,2025-03-15,Active
32816,5649,23,Salary,24618.92,2025-03-15,Active
38972,34976,133,Fixed Deposit,81210.13,2025-03-15,Active
51120,31335,136,Salary,13725.74,2025-03-15,Active
56949,5795,113,Salary,33564.37,2025-03-15,Active
66654,31477,44,Current,105924.85,2025-03-15,Active
69143,24921,119,Savings,12118.81,2025-03-15,Closed
85770,40008,106,Fixed Deposit,8679.78,2025-03-15,Active
94821,2872,24,Savings,12776.39,2025-03-15,Active
1694,58736,23,Savings,20121.9,2025-03-16,Active
2014,24169,59,Savings,9890,2025-03-16,Active
10308,4937,64,Salary,14114.07,2025-03-16,Active
14619,5259,121,Current,59180.18,2025-03-16,Dormant
19320,11038,76,Current,3776.09,2025-03-16,Active
19342,44025,86,Fixed Deposit,84555.42,2025-03-16,Active
26477,28138,71,Savings,13295.38,2025-03-16,Active
28535,41893,73,Savings,29205.36,2025-03-16,Active
30753,19003,80,Salary,21515.25,2025-03-16,Active
42344,37840,49,Savings,18051.7,2025-03-16,Active
50555,2181,116,Savings,130400.49,2025-03-16,Active
50581,6922,74,Savings,25609.18,2025-03-16,Dormant
57935,6487,57,Current,80526.84,2025-03-16,Active
61880,28282,108,Savings,35723.14,2025-03-16,Active
73131,54892,12,Savings,58899.91,2025-03-16,Active
75724,8919,58,Salary,56288.47,2025-03-16,Active
75857,26356,63,Savings,4065.63,2025-03-16,Active
78214,50403,127,Savings,41332.56,2025-03-16,Active
79043,26361,126,Current,26703.01,2025-03-16,Active
79960,20621,3,Savings,18205.93,2025-03-16,Active
85766,32830,80,Savings,46071.47,2025-03-16,Active
94109,25162,130,Salary,37535.55,2025-03-16,Active
5270,49623,40,NRI,167030.04,2025-03-17,Active
6963,43642,150,Savings,112653.62,2025-03-17,Active
6987,20873,1,Salary,104889.36,2025-03-17,Active
7836,27296,146,Savings,142954.75,2025-03-17,Active
8988,18811,51,Savings,31987.9,2025-03-17,Active
11206,33481,102,Fixed Deposit,9804.73,2025-03-17,Active
11667,12142,75,Savings,58477.42,2025-03-17,Active
20952,20786,67,Current,11756.44,2025-03-17,Active
27781,19403,20,Current,63701.01,2025-03-17,Active
32047,20545,104,Fixed Deposit,16099.67,2025-03-17,Active
48972,50966,9,Salary,53795.45,2025-03-17,Active
49115,21963,51,Current,7255.25,2025-03-17,Dormant
49317,311,79,Savings,8854.94,2025-03-17,Active
51408,22390,41,Savings,3084.84,2025-03-17,Active
55018,37622,31,Current,36733.49,2025-03-17,Dormant
66621,502,30,Current,14849.12,2025-03-17,Closed
67636,250,2,NRI,11055.52,2025-03-17,Active
79588,54160,10,Fixed Deposit,24075.32,2025-03-17,Active
94415,11236,51,Fixed Deposit,33874.06,2025-03-17,Dormant
50343,17698,147,Savings,31426.07,2025-03-18,Active
52378,24121,32,Savings,5647.29,2025-03-18,Closed
52769,35479,43,Savings,24834.78,2025-03-18,Active
55981,4227,63,Current,181259.84,2025-03-18,Active
70147,39672,88,Current,25939.95,2025-03-18,Active
70200,23984,71,Salary,1589.08,2025-03-18,Active
77889,8925,52,Current,26109.39,2025-03-18,Active
87753,40958,12,Current,12896.09,2025-03-18,Dormant
93140,28345,136,Current,66858.07,2025-03-18,Active
16207,40160,74,Savings,139787.72,2025-03-19,Active
16898,34487,120,Salary,87812.86,2025-03-19,Active
17821,11308,115,Fixed Deposit,111091.52,2025-03-19,Active
34724,51597,119,Savings,38491.04,2025-03-19,Active
36258,36896,110,Fixed Deposit,28208.15,2025-03-19,Active
36695,47934,130,NRI,23900.36,2025-03-19,Active
43255,57993,117,Savings,72661.77,2025-03-19,Active
43513,5348,73,Salary,106320.17,2025-03-19,Active
50311,50540,134,NRI,55967.41,2025-03-19,Active
67892,46831,3,Savings,22097.89,2025-03-19,Active
78747,8669,68,Savings,69494.57,2025-03-19,Active
80366,58006,108,Savings,59179.8,2025-03-19,Dormant
88061,36420,100,Savings,8860.87,2025-03-19,Active
91312,8112,105,Salary,49526.63,2025-03-19,Active
1285,43776,3,NRI,35187.58,2025-03-20,Active
12339,17948,122,Savings,25517.52,2025-03-20,Dormant
34508,37041,147,Savings,23026.62,2025-03-20,Active
36694,10914,38,Savings,30728.22,2025-03-20,Active
69539,55219,2,Current,8118.09,2025-03-20,Active
83516,22730,100,NRI,83957.36,2025-03-20,Dormant
87329,11844,65,Current,13709.98,2025-03-20,Active
90523,55682,105,Salary,19606.4,2025-03-20,Active
92126,45533,72,Current,1258.08,2025-03-20,Closed
5627,54003,1,Savings,18423.81,2025-03-21,Active
16210,22964,140,Savings,66668.76,2025-03-21,Active
17107,31985,14,Current,113847.68,2025-03-21,Active
32035,39186,45,NRI,9595.13,2025-03-21,Active
32918,6467,78,Savings,4732.42,2025-03-21,Active
34640,34806,37,Salary,7010.99,2025-03-21,Active
63316,28949,32,Salary,69608.52,2025-03-21,Active
68361,1993,5,Savings,60626.45,2025-03-21,Active
76866,26765,90,Fixed Deposit,6394.61,2025-03-21,Active
77810,30403,88,Current,57836.32,2025-03-21,Active
88535,52646,119,Salary,83787.86,2025-03-21,Active
88865,3971,2,Current,87615.2,2025-03-21,Closed
93914,37458,31,Savings,17502.31,2025-03-21,Closed
